-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,34,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1, 6,-1,-1,-1, 6,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
461,401,-1,-1,462,402,-1,-1,463,403,-1,-1,464,404,-1,-1,465,405,-1,-1,466,406,-1,30,467,407,-1, 6,468,408,-1, 6,469,409,-1,31,470,410,-1,-1,-1,411,-1,-1,-1,412,-1,30,-1,413,-1,-1,-1,414,-1,-1,-1,415,29,-1,-1,416,-1,-1,-1,417,-1,-1,-1,418,-1,-1,-1,419,-1,-1,-1,420,-1,-1,-1,421,-1,-1,-1,422,-1,-1,-1,423,-1,-1,-1,424,-1,-1,-1,425,-1,-1,-1,426,-1,-1,-1,427,-1,-1,-1,428,-1,-1,-1,429,-1,-1,-1,430,-1,-1,-1,431,-1,-1,-1,432,-1,-1,-1,433,-1,-1,-1,434,-1,-1,-1,435,-1,-1,-1,436,-1,-1,21,437,-1,-1,21,438,-1,-1,28,439,-1,-1,-1,440,-1,-1,-1,441,-1,-1,-1,442,-1,-1,-1,443,-1, 3, 6,444,-1,-1, 6,445,-1,-1, 6,446,-1,-1, 6,447,-1,-1, 6,448,-1,-1, 6,449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
115,-1,-1,-1,116,-1,-1,-1,117,-1,-1,-1,118,-1,-1,-1,119,-1,-1,-1,120,26,-1,-1,121,-1,-1,-1,122,-1,-1,-1,123,-1,-1,-1,124,-1,-1, 6,126,-1,-1, 6,127,-1,-1,-1,128,-1,-1,-1,129,-1,-1,-1,130,-1,-1,-1,131,29,-1,-1,132,-1,-1,-1,133,-1,-1,-1,134,-1,-1,-1,135,-1,-1,-1,137,-1,-1,-1,138,-1,-1,-1,139,-1,-1,-1,140,-1,-1,-1,141,-1,-1,-1,142,-1,-1,-1,143,-1,-1,-1,144,-1,-1,-1,145,-1,-1,-1,146,-1,-1,-1,148,-1,-1,-1,149,-1,-1,-1,150,-1,-1,-1,151,-1,-1,-1,152,-1,-1,-1,153,-1,-1,-1,154,-1,-1,-1,155,28,-1,-1,156,-1,-1,-1,157,-1,-1,-1,159,-1,-1,-1,160,-1,-1,-1,161,-1,-1,-1,162,-1,-1,-1,163,-1,-1,-1,164,-1,-1,-1,165,-1,-1,-1,166,-1,-1,-1,167,-1,-1,-1,168,-1,-1,-1,170,-1,-1,-1,171,-1,-1,-1,172,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,471,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,-1,-1, 4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1, 6,-1,-1,-1, 6,-1,-1,-1, 6,-1,-1,-1, 6,-1,-1,-1, 6,-1,-1,-1, 6,-1,-1,-1, 6,-1,-1,-1, 6,-1,-1,-1, 6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,450,-1,-1,-1,314,-1,-1,-1,315,-1,-1,-1,316,-1,-1,-1,317,-1,-1,-1,318,-1,-1,-1,319,-1,-1,-1,320,-1,-1,-1,321,-1,-1,-1,322,-1,-1,-1,323,-1,-1,-1,325,-1,-1,-1,326,-1,-1,-1,327,-1,-1,-1,328,-1,-1,-1,329,-1,-1,-1,330,-1,-1,-1,331,-1,31,-1,332,-1,-1,28,333,-1,31,-1,334,-1,-1,-1,336,-1,30,-1,337,-1, 6,-1,338,-1, 5,-1,339,31,-1,-1,340,28,-1,-1,341,-1,-1,-1,342,-1,-1,-1,343,-1,-1,-1,344,-1,-1,-1,345,-1,-1,-1,347,-1,-1,-1,348,-1,-1,-1,349,-1,-1,-1,350,-1,-1,-1,351,-1,-1,-1,352,-1,-1,-1,353,-1,-1,-1,354,-1,-1,-1,355,-1,-1,-1,356,-1,-1,-1,358,-1,-1,-1,359,-1,-1,-1,360,-1,-1,-1,361,-1,-1,-1,362,-1,-1,-1,363,-1,-1,-1,364,-1,-1,-1,365,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
173,-1,-1,-1,174,-1,-1,-1,175,-1,-1,-1,176,-1,-1,-1,177,-1,-1,-1,178,-1,-1,-1,179,-1,-1,-1,181,-1,-1,-1,182,-1,-1,-1,183,-1,-1,-1,184,-1,-1,-1,185,-1,-1,-1,186,-1,-1,-1,187,-1,-1,-1,188,-1,-1,-1,189,-1,-1,-1,190,-1,-1,-1,192,-1,-1,-1,193,-1,-1, 3,194,-1,-1,-1,195,-1,-1, 4,196, 4,-1,-1,197,-1,-1,-1,198,-1,-1,-1,199,-1,-1,-1,200,-1,-1,-1,201,-1,-1,-1,203,-1,-1,-1,204,-1,-1,-1,205,-1,-1,-1,206,-1,-1,-1,207,-1,-1,-1,208,-1,-1,-1,209,-1,-1,-1,210,-1,-1,-1,211,-1,-1,-1,212,-1,-1,-1,214,-1,-1,-1,215,-1,-1,-1,216,-1,-1,-1,217,-1,-1,-1,218,-1,-1,-1,219,-1,-1,-1,220,-1,-1,-1,221,-1,-1,-1,222,-1,-1,-1,223,-1,-1,-1,225,-1,-1,-1,226,-1,-1,-1,227,-1,-1,-1,228,-1,-1,-1,229,-1,-1,-1,230,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
